offset,start,end,length_bytes,text,note
0x7D808F,0x7D808F,0x7D819E,272,"ハÍÔ dィヲËÌÈïÒィ  ÉÀIィヲË(ÂリÀ  ミェヲËÔ ポゥヲËÌÇâぽこ ぺà{RIGHT_ARROW}Ë¿  フÁÔ éェヲËÌÇâぽこ ぺà{RIGHT_ARROW}Ë¿  フÁWith most of the other grunts gone,\nour manpower has become very\llimited.\pSo it is essential that each of us\nbecome as strong as possible.\pWould you allow me the privilege of\nbattling with you, sir?",
0x7D819F,0x7D819F,0x7D821A,124,"Thank you for battling with me,\nsir.\pNow we are both more prepared for\nthe inevitable confrontation with\lthe Light of Ruin.",
0x7D821B,0x7D821B,0x7D826F,85,"Of course, sir.\pI wouldn’t expect you to waste your\ntime on a grunt, such as myself.",
0x7D8270,0x7D8270,0x7D8296,39,"I expected nothing less from you,\nsir.",
0x7D8297,0x7D8297,0x7D83E4,334,"The base has been so quiet ever\nsince most of the grunts pledged\lthe allegiances to the Light of\lRuin.\pTo be honest, sir, I was asked to\njoin too, but I refused.\pI would have told you about the\nbetrayal, but they threatened to\lkill my family if I said anything.\pI’m sorry sir, but I couldn’t\nsacrifice my family.\pYou get that, right?",
0x7D84B0,0x7D84B0,0x7D85CB,284,"Ô I{SUPER_E}ヲËÌÁぽÁ ぺà{RIGHT_ARROW}Ë¿  ÁI’m using a complicated algorithm\nto determine the approximate\llocation of the Light of Ruin HQ.\pOnce I have the results, Zeph plans\non using the information to take\lhis revenge on the Light of Ruin.\pThe only thing is, I don’t know how\nlong it will take to finish…",
0x7D85CC,0x7D85CC,0x7D86B8,237,"Ô k<ヲËÌÁぽÇ ぺà{RIGHT_ARROW}Ë¿  ÁI’m sorry about the huge mess in\nthe base, sir.\pWhen most of the grunts left to\njoin the Light of Ruin, they just\ldropped all of their things on the\lfloor.\pI’m sure some of them even left\ntheir clearance cards behind…",
0x7D86B9,0x7D86B9,0x7D8703,75,"The door requires a Key Card with\nClearance Level: {COLOR}É{STR_VAR_1}{COLOR}Á, to be opened.",
0x7D8704,0x7D8704,0x7D876F,108,"The door requires a Key Card with\nClearance Level: {COLOR}É{STR_VAR_1}{COLOR}Á, to be opened.\pWould you like to open the door?",
0x7D88A8,0x7D88A8,0x7D88BF,24,"Are you impressed, sir?",
0x7D88C0,0x7D88C0,0x7D891B,92,"For spending your valuable time\nbattling me, I’d like to thank you\lby healing your Pokémon.",
0x7D891C,0x7D891C,0x7D896A,79,"Of course, sir.\pI’m sure you have much more,\nimportant, business to attend to.",
0x7D896B,0x7D896B,0x7D8A26,188,"The final batch of Shadow Warriors\nthat Zeph requested, are almost\lfully synthesized.\pOnce the process is complete, it\nshould give us enough fighting\lpower to take down the Light of\lRuin.",
0x7D8A3B,0x7D8A3B,0x7D8ACE,148,"Ô ぺゲヲËÌÁぽÀ ぺà{RIGHT_ARROW}Ë¿  ÁFor this final batch of Shadow\nWarriors, Zeph requested that only\lthe strongest of Pokémon be used,\lto get the greatest results.",
0x7D8ACF,0x7D8ACF,0x7D8AE1,19,The cage is empty.,
0x7D8AE2,0x7D8AE2,0x7D8B00,31,"Hey, hey, kid!\nIt’s dangerous!",
0x7D8B1C,0x7D8B1C,0x7D8BBA,159,"9Ô AゴヲËÌÁぽÀ ぺà{RIGHT_ARROW}Ë¿  ÁSir!\pZeph has ordered me to stop anyone\nwithout the proper clearance from\lentering the lab.\pHowever, I’m sure it’s fine if I\nallow you in.",
0x7D8BBB,0x7D8BBB,0x7D8BE2,40,"Please feel free to enter the lab,\nsir.",
0x7D8BEA,0x7D8BEA,0x7D8CE6,253,"I’ve been instructed by my\nsuperiors to hand out that HM to\lany trainers coming this way.\pUntil the bridge is fixed, you’ll\nneed to use that HM for {COLOR}ÉRock Climb{COLOR}Ë\lif you want to go to {COLOR}ÉSeaport City{COLOR}Ë.\pJust face that rock wall over\nthere to use it.",
0x7D8F5A,0x7D8F5A,0x7D8F72,25,Which floor do you want?,
0x7D8F73,0x7D8F73,0x7D8F90,30,You’re already on this floor.,
0x7D8FFD,0x7D8FFD,0x7D903A,62,No!\pI’d rather drown than be turned\ninto one of those…things!,
0x7D904F,0x7D904F,0x7D9064,22,Now I owe you double.,
0x7D990E,0x7D990E,0x7D9973,102,Zeph: {COLOR}ËMarlon’s disappeared…\pIvory’s left me to find her son…\pThere’s no point in going on\nanymore…,
0x7D9974,0x7D9974,0x7D99BF,76,"Marlon: {COLOR}ËSnap out of it, Zeph!\pCome back to your senses!\pIt’s me, Marlon!",
0x7D99C0,0x7D99C0,0x7D9A32,115,Zeph: {COLOR}ËMarlon?\pIs that really you?\pYou look different…\pThat scar on your face is gone…\pAnd where’s your uniform?,
0x7D9A33,0x7D9A33,0x7D9B0C,218,"Marlon: {COLOR}ËYes, it’s me, Zeph.\pI took off my uniform after I\nblasted my way in here.\pIt’s not like I’m going to need it\nanymore…\pBased on what I heard from the\nremaining grunts, The Shadows have\lessentially disbanded…",
0x7D9B0D,0x7D9B0D,0x7D9B55,73,Zeph: {COLOR}ËWe’re not done yet…\pWe still have one more mission to\ncomplete…,
0x7D9B56,0x7D9B56,0x7D9B8C,55,"Marlon: {COLOR}ËWhat happened, Zeph?\pWhy were we abandoned?",
0x7D9B8D,0x7D9B8D,0x7D9C81,245,"Zeph: {COLOR}ËAfter Aklove made a fool out\nof me and carried out the\lunbinding, many grunts were\lawestruck by his power and pledged\lallegiance to the Light of Ruin.\pThose fools have no idea what\nthey’ve done…\pThey’re helping him destroy their\nhomes…",
0x7D9C82,0x7D9C82,0x7D9D40,191,"{COLOR}ËWhy did you come back, Marlon?\pYou had a chance to get out of this\nmess.\pI know you’ve been having second\nthoughts lately, so why stay?\pYou could have left to be with your\nchildren again…",
0x7D9D41,0x7D9D41,0x7D9DE7,167,Marlon: {COLOR}ËI can’t yet.\pI first must destroy all of the\nShadow Warriors we created.\pOtherwise I’ll be forced to live\nfor eternity and watch my children\ldie before me…,
0x7D9DE8,0x7D9DE8,0x7D9F56,367,"Zeph: {COLOR}ËWhat are you saying, Marlon?\pThose Shadow Warriors are the best\nweapons The Shadows have left!\pBut either way, even if I wanted\nto go along with your ridiculous\lmission, I couldn’t.\pThe Light of Ruin took possession\nof most of them.\pThe only ones remaining are still\nbeing synthesized in the lab.\pBut that’s what we get for storing\nall of them in one place…",
0x7D9F57,0x7D9F57,0x7D9FB9,99,Marlon: {COLOR}ËI’m aware.\pI was just there with {PLAYER}.\pWe fought Véga and and the Light\nof Ruin together.,
0x7D9FBA,0x7D9FBA,0x7DA047,142,Zeph: {COLOR}Ë{PLAYER}!\p{STR_VAR_3}’s dead!\pI watched {STR_VAR_1} burn alive!\pYou can’t honestly expect me to\nbelieve that you actually teamed\lup with someone who’s dead!,
0x7DA048,0x7DA048,0x7DA08C,69,"Marlon: {COLOR}ËI can explain, Zeph.\pI just need you to calm down, first.",
0x7DA08D,0x7DA08D,0x7DA0FE,114,"{COLOR}ËWhat the…\pWait…\pIs that you, {PLAYER}?\pI thought I told you not to come\nhere!\pYou’ve just made a really big\nmistake…",
0x7DA0FF,0x7DA0FF,0x7DA21F,289,"Zeph: {COLOR}Ë{PLAYER}!?\pHow are you still alive?\pI watched you burn up!\pI thought Marlon was lying at\nfirst, but I have no choice but to\lbelieve him now that I’ve seen\lyour face under that hood!\pYou’re going to pay for the damage\nyou’ve caused!\pEverything that’s happened…it was\nall because of you!",
0x7DA220,0x7DA220,0x7DA249,42,Zeph: {COLOR}ËIt’s time for you to burn\nagain!,
0x7DA24A,0x7DA24A,0x7DA252,9,Arrrrgh!,
0x7DA253,0x7DA253,0x7DA271,31,Zeph: {COLOR}ËI’ve had it with you!,
0x7DA272,0x7DA272,0x7DA357,230,"Marlon: {COLOR}ËZeph!\pStop!\pWe don’t have time for fighting\nright now!\p{PLAYER} isn’t the enemy you should\nbe focusing on!\pThe Light of Ruin is!\pNow you can either accept that\nfact, or I’ll be assuming command\lof what’s left of The Shadows.",
0x7DA358,0x7DA358,0x7DA3EE,151,Marlon: {COLOR}ËThank you.\pNow…\pI’ve been hearing rumours that\nyou’ve been planning an attack on\lthe Light of Ruin base.\pCare to fill me in on the details?,
0x7DA3EF,0x7DA3EF,0x7DA4C8,218,"Zeph: {COLOR}ËYou heard right…\pOnce our scientists locate their\nbase, The Shadows are going to take\lthem by surprise and destroy their\lbase from within.\pHowever, I’m still unsure as to how\nlong it will take to locate them…",
0x7DA4C9,0x7DA4C9,0x7DA57E,182,"Marlon: {COLOR}ËFortunately, I know where\ntheir base is.\pWhen I was in Cinder Volcano with\n{PLAYER}, Véga ordered his grunts to\lretreat to Vivill Town.\pThat’s most likely where they’re\nhiding.",
0x7DA57F,0x7DA57F,0x7DA5BE,64,"Zeph: {COLOR}ËVéga, that traitor…\pI should’ve known he’d turn on\nus…",
0x7DA5BF,0x7DA5BF,0x7DA6D7,281,"{COLOR}ËI’ll need to confirm with the\nscientists, but if you’re correct,\lnow would be the perfect time to\lstrike.\pAklove has taken Hoopa to Hoenn in\norder to test its strength before\lhe unleashes its power here.\pIf we take out his base while he’s\ngone, he’ll have nothing to return\lto…",
0x7DA6D8,0x7DA6D8,0x7DA749,114,"Marlon: {COLOR}ËAgreed.\pWe’ll need all the manpower we can\nget for the attack, so I suggest we\lbring {PLAYER} along as well.",
0x7DA74A,0x7DA74A,0x7DA7B7,110,Zeph: {COLOR}ËWhat!?\pWasn’t it enough that you allowed\n{STR_VAR_1} to aid you before?\pWhy have you put so much faith in\n{STR_VAR_1}?,
0x7DA7B8,0x7DA7B8,0x7DA830,121,"Marlon: {COLOR}ËWe both died, Zeph.\pWe were together in the afterlife.\pWhen Arceus restored me to life, I\nlearned who {PLAYER} was…",
0x7DA831,0x7DA831,0x7DA87A,74,Zeph: {COLOR}ËArceus?\pAs in the Pokémon that Aros\nmanaged to capture and tame?,
0x7DA87B,0x7DA87B,0x7DA8FA,128,"Marlon: {COLOR}ËYes, that Arceus.\pIt appears that before Aros’\ndeath, Arceus was set free and\lreturned to govern the\lJudgement Zone.",
0x7DA8FB,0x7DA8FB,0x7DA99F,165,"{COLOR}ËSo, how about it, {PLAYER}?\pI know we haven’t really seen eye\nto eye before, but are you willing\lto join our raid on the {COLOR}ÉLight of\lRuin base{COLOR}Ë in {COLOR}ÉVivill Town{COLOR}Ë?",
0x7DA9A0,0x7DA9A0,0x7DAAA9,266,"{COLOR}ËReally?\pYou would, just like that?\pI guess it makes sense.\pThey are the true threat to the\nBorrius Region, after all.\pHowever, I would still like to be\ncertain that I have your complete\lsupport.\pPlease, allow me to explain to you\nthe true purpose of The Shadows.",
0x7DAAAA,0x7DAAAA,0x7DABA3,250,"{COLOR}ËI don’t blame you, {PLAYER}.\pWhy should you trust the\norganization you’ve been fighting\lto stop this entire time?\pSo, in that case, there is only one\nthing I can do to gain your trust.\pPlease, allow me to explain to you\nthe true purpose of The Shadows.",
0x7DABA4,0x7DABA4,0x7DAC1D,122,"It all started eighteen years\nago…\pZeph’s son had just passed away.\pTo comfort him, Ivory and I came to\nvisit from Hoenn…",
0x7DAC1E,0x7DAC1E,0x7DAC68,75,Ivory: {COLOR}ÇZeph…\pHow are you holding up?\pMarlon and I heard about your\nson…,
0x7DCD85,0x7DCD85,0x7DCDF5,113,Zeph: {COLOR}ËIvory…\pMarlon…\pThank you both for coming to visit\nme…\pIt’s good to see you again after\nall these years…,
0x7DCDF6,0x7DCDF6,0x7DCE3A,69,{COLOR}ËI take it you travelled by boat to\nget here?\pHow was the journey?,
0x7DCE3B,0x7DCE3B,0x7DCE95,91,"Ivory: {COLOR}ÇVery pleasant.\pIt took a few days to arrive here,\nbut the journey was very nice.",
0x7DCE96,0x7DCE96,0x7DCED1,60,"Zeph: {COLOR}ËIf I remember correctly, you\nhave a son too…right?",
0x7DCED2,0x7DCED2,0x7DCF15,68,Marlon: {COLOR}ËWe did…\pHe caught an illness and\npassed away very young…,
0x7DCF16,0x7DCF16,0x7DCF54,63,Zeph: {COLOR}ËHave you ever thought about\ntrying to bring him back?,
0x7DCF55,0x7DCF55,0x7DD0C6,370,"Marlon: {COLOR}ËWe did actually…\pAs moleculur biologists, we figured\nthat if anyone could find a way it\lwould be us.\pBut of course, only Arceus truly\nhas the power to restore the dead.\pWe had no choice but to move on.\pThen about a year ago, Ivory gave\nbirth to twins.\pIt was the happiest moment of our\nlives…\pEver since then, the voids in our\nhearts have almost been filled…",
0x7DD0C7,0x7DD0C7,0x7DD0EC,38,Zeph: {COLOR}ËWhere are your children now?,
0x7DD0ED,0x7DD0ED,0x7DD148,92,Ivory: {COLOR}ÇOur friend Euler Log is\ntaking care of them in Frozen\lHeights while we visit you.,
0x7DD149,0x7DD149,0x7DD2A3,347,"Zeph: {COLOR}ËA friend of mine, a Pokémon\nBiologist, lives in Frozen Heights\las well.\pHe’s known around here as the\n“Guardian of Borrius”.\pHe’s even managed to capture\nArceus!\pI think his wife just gave birth to\na {STR_VAR_2}, actually.\pHowever, I’m having difficultly\nremembering the {STR_VAR_1}’s name…\pOh, I forgot to ask earlier, but\nwhat are your children’s names?",
0x7DD2A4,0x7DD2A4,0x7DD2FE,91,Ivory: {COLOR}ÇTheir names are {RIVAL} and\nMelony.\pThey’re the most beautiful children\nin the world.,
0x7DD2FF,0x7DD2FF,0x7DD32F,49,Zeph: {COLOR}ËWith such beautiful names\nto match too…,
0x7DD330,0x7DD330,0x7DD360,49,{COLOR}ËHow would you like to help me with\nsomething?,
0x7DD361,0x7DD361,0x7DD38F,47,"Marlon: {COLOR}ËAnything, Zeph.\nWe’re here for you.",
0x7DD390,0x7DD390,0x7DD3CA,59,Zeph: {COLOR}ËI want your help in bringing\nmy son back to life.,
0x7DD3CB,0x7DD3CB,0x7DD440,118,"{COLOR}ËI know it can be done!\pWith your expertise and Aros’\ncontrol of Arceus, maybe we can\lfind a way to bring him back!",
0x7DD441,0x7DD441,0x7DD47F,63,"Marlon: {COLOR}ËIt just can’t be done,\nZeph!\pTrust us, we’ve tried!",
0x7DD480,0x7DD480,0x7DD5C1,322,"It took many tries, but eventually,\nZeph convinced us to move to\lFrozen Heights and assist him.\pWe met up with your father soon\nafter.\pHe was more hesistant to help at\nfirst, but he came around after a\lfew years.\pBy that point he had already\nreleased Arceus.\pThus, we had no choice but to find\na more scientific approach…",
0x7DD5C2,0x7DD5C2,0x7DD5E5,36,Zeph: {COLOR}ËWhat’s the current status?,
0x7DD5E6,0x7DD5E6,0x7DD61B,54,"Ivory: {COLOR}ÇWe’re ready to begin the\nfirst trial, Zeph.",
0x7DD61C,0x7DD61C,0x7DD649,46,"Zeph: {COLOR}ËGood.\pEveryone, take your positions.",
0x7DD64A,0x7DD64A,0x7DD675,44,"Zeph: {COLOR}ËWould you do us the honours,\nAros?",
0x7DD676,0x7DD676,0x7DD68F,26,"Aros: {COLOR}ËOf course, Zeph.",
0x7DD690,0x7DD690,0x7DD6C2,51,"Aros: {COLOR}ËTo start, I just place this\nPokémon here…",
0x7DD6C3,0x7DD6C3,0x7DD6EE,44,"{COLOR}ËNow, I place the sample ashes\nbeside it…",
0x7DD6EF,0x7DD6EF,0x7DD723,53,"{COLOR}ËAnd finally, turn on the molecular\nfusion device!",
0x7DD724,0x7DD724,0x7DD767,68,{COLOR}ËOnce I cover it with this blanket\nthe fusion should be complete…,
0x7DD768,0x7DD768,0x7DD7A4,61,{COLOR}ËHaha! I did it!\pI created the first human-Pokémon\nhybrid!,
0x7DD7A5,0x7DD7A5,0x7DD812,110,"{COLOR}ËWith more tests like this, I should\nbe able to bring back your son,\lZeph!\pYours as well, Marlon and Ivory!",
0x7DD813,0x7DD813,0x7DD825,19,Zeph: {COLOR}ËAros!\pNo!,
0x7DD826,0x7DD826,0x7DD876,81,"{COLOR}ËQuick, Marlon!\pHand me the control gauntlet that\nAros made for this creature.",
0x7DD877,0x7DD877,0x7DD8A3,45,"{COLOR}ËStay, creature!\pYou must obey my command!",
0x7DD8A4,0x7DD8A4,0x7DD8CA,39,"{COLOR}ËOh, Aros…\pHow could I lose you too…",
0x7DD8CB,0x7DD8CB,0x7DD973,169,"{COLOR}ËMarlon, Ivory, we can’t let this\ndeter us!\pHowever, I no longer think it can\nbe done with just the three of us.\pWe’ll need more manpower if we want\nto get this done.",
0x7DD974,0x7DD974,0x7DD9AF,60,Marlon: {COLOR}ËBut where will we get the\nmoney to hire workers?,
0x7DD9B0,0x7DD9B0,0x7DDA43,148,"Zeph: {COLOR}ËMoney is no object.\pI have plenty of funds saved up\nfrom when I sold Cube Corp.\pWith those funds, we can hire the\nfaceless drones we need…",
0x7DDA44,0x7DDA44,0x7DDC4B,520,"Although Aros was gone, we\ncontinued the trials in his memory.\pHowever, our “Shadow Warriors”\nwere difficult to control at first.\pSome lashed out, scarring my\nface…\pDespite this, we pressed on.\pOver the next several years, we\ncontinued capturing Pokémon and\lcombining them with the ashes of\lhumans.\pAnd the more we did this, the more\nour hesistancy to kill decreased.\pEventually, after determining we\nwouldn’t be able to create a\lcreature that would retain its\lmemories of its former life, we\ldecided on a new approach.",
0x7DDC4C,0x7DDC4C,0x7DDE5C,529,"Zeph: {COLOR}ËMarlon, Ivory, I believe its\ntime we try something new.\pIn the last several years, we have\nbarely made any progress.\pWe may have managed to create a few\nhundred Shadow Warriors, but they\lare all still just mindless beasts.\pYou both have given up so much to\nhelp me…\pYou’ve abandoned your children for\nme…\pIt’s time to end this so we can\nall go home again.\pTherefore, I suggest we begin work\non Operation Eternal Flower.\pIf we can find a way to bring the\nUltimate Weapon here, then we can\luse it to restore our children…",
0x7DDE5D,0x7DDE5D,0x7DDF8F,307,"{COLOR}ËAnd thus, we began collecting\ninformation on the dark force of\lBorrius so we could use its power\lto bring us the Ultimate Weapon.\pFrom there you know the rest.\p…\p…\pPhew…\pTake it all in, {PLAYER}.\p…\p…\pOkay, now that I’ve told you\nessentially everything, you should\lhave no hesitation about trusting\lus anymore.",
0x7DDF90,0x7DDF90,0x7DE001,114,"Zeph: {COLOR}ËYou’re Aros’ {STR_VAR_2}…\pIf I had known, I never would have\ntried to have you killed!\pI’m sorry, {PLAYER}.\pI truly am.",
0x7DE002,0x7DE002,0x7DE06A,105,{COLOR}ËMarlon…\pWe can’t stay here any longer.\pIt’s time to rally our fighting\nforce and head to Vivill Town.,
0x7DE06B,0x7DE06B,0x7DE0E9,127,"{COLOR}ËMarlon: Right away, Zeph.\pLet’s get to Vivill Town as fast as\npossible.\pI doubt we’ll have much time before\nAklove returns.",
0x7DE0EA,0x7DE0EA,0x7DE154,107,"{COLOR}ËOh, one last thing, {PLAYER}.\pKeep the outfit, it looks good on\nyou.\pWho knows, it may come in handy\nsomeday.",
0x7DE155,0x7DE155,0x7DE1E0,140,{COLOR}ËGet to {COLOR}ÉVivill Town {COLOR}Ëas soon as\npossible.\pWe don’t have long.\pHead {COLOR}Énortheast{COLOR}Ë from {COLOR}ÉDehara City\n{COLOR}Ëto get there the quickest.,
0x7DE1E5,0x7DE1E5,0x7DE1ED,9,daughter,
0x7DE459,0x7DE459,0x7DE495,61,Ooh hoo hoo!\pI’ll be back tomorrow to look for\nmore berries!,
0x7DE4DA,0x7DE4DA,0x7DE501,40,Great Desert\p{LEFT_ARROW} Dehara City\n{RIGHT_ARROW} Gurun Town,
0x7DE55F,0x7DE55F,0x7DE5C0,98,"9{COLOR}ËNow, someone take his ashes to the\nlab!\pLet’s at least make something\nuseful of this failure.",
0x7DE5C1,0x7DE5C1,0x7DE62B,107,"Oh, sir!\pSome guy with red hair blasted his\nway in here!\pI tried to stop him, but he just\nshoved me aside.",
0x7DE806,0x7DE806,0x7DE8A6,161," オÂ {PK}À {PK}Á {PK}Ç {PK}É {PK}Ì ビ œÑÀ=ºëÌº{SUPER_ER}ÌàÙっÌ フÁ999999999999999999You’ll never be able to beat my\nsuper, rare, awesome, Sandslash!\pI got it all the way up in Icicle\nCave!",
0x7DE8A7,0x7DE8A7,0x7DE8F7,81,"Tee hee…\pIf you took the bridge on the\nright, you must be looking\lfor adventure!",
0x7E3F05,0x7E3F05,0x7E3FE5,225,"{COLOR}ËHow could you let them escape!?\pThey saw what we were doing in the\nlab!\pIf they realize what we were doing\nand tell anyone, our whole\loperation could be ruined!\pAnd you think a simple apology will\nmake everything alright?",
0x7E5BF8,0x7E5BF8,0x7E5C7B,132,"If you’re going north, you’ll head\ntowards Route 6, a grassy route.\pIf you’re going south, you’ll head\ntowards the Auburn Waterway.",
0x7E5C7C,0x7E5C7C,0x7E5CE7,108,They say some of the ugliest people\nshop at Poké Mart.\pI heard there’s even a website\ndocumenting them all.,
0x7E65E6,0x7E65E6,0x7E6740,347,"Oh, hello there, Borrius trainer.\pI moved here recently with my three\nPokémon from the Unova region.\pI’ve been raising them on my own up\nuntil this point, but lately,\lthey’ve been craving adventure.\pI don’t really want to leave my\nhome, so I’ve been searching for\lsomeone to take them off my hands.\pHow would you like to take care of\nthem for me?",
